user_id,movie_id,rating,title,action,adventure,animation,comedy,drama,fantasy,filmnoir,horror,imax,musical,mystery,other,romance,scifi,thriller,war,western
91,196,1.5,Species (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
88,196,1.0,Species (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
84,196,5.0,Species (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
69,196,3.0,Species (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
54,196,4.0,Species (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36,196,3.0,Species (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
29,196,3.0,Species (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
28,196,1.0,Species (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24,198,1.0,Strange Days (1995),1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
78,198,5.0,Strange Days (1995),1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
34,203,4.0,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92,203,2.0,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69,203,2.0,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55,203,2.0,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,203,2.0,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,204,4.0,Under Siege 2: Dark Territory (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,204,3.0,Under Siege 2: Dark Territory (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,204,2.0,Under Siege 2: Dark Territory (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,204,3.0,Under Siege 2: Dark Territory (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,204,4.0,Under Siege 2: Dark Territory (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,206,5.0,Unzipped (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,207,4.0,"Walk in the Clouds, A (1995)",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
58,207,3.0,"Walk in the Clouds, A (1995)",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
38,207,5.0,"Walk in the Clouds, A (1995)",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8,208,3.0,Waterworld (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91,208,1.5,Waterworld (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
88,208,0.5,Waterworld (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84,208,3.0,Waterworld (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
69,208,1.0,Waterworld (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
68,208,4.0,Waterworld (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58,208,1.0,Waterworld (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,208,2.0,Waterworld (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,208,3.0,Waterworld (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,208,3.5,Waterworld (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,208,5.0,Waterworld (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,208,3.0,Waterworld (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,208,3.0,Waterworld (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,208,3.0,Waterworld (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,208,4.5,Waterworld (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,213,5.0,Burnt by the Sun (Utomlyonnye solntsem) (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,213,5.0,Burnt by the Sun (Utomlyonnye solntsem) (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,215,5.0,Before Sunrise (1995),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
61,215,2.0,Before Sunrise (1995),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
56,215,3.0,Before Sunrise (1995),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
24,216,5.0,Billy Madison (1995),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90,216,2.0,Billy Madison (1995),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69,216,3.0,Billy Madison (1995),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,216,3.0,Billy Madison (1995),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,216,5.0,Billy Madison (1995),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,218,3.0,Boys on the Side (1995),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
62,218,5.0,Boys on the Side (1995),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58,218,1.5,Boys on the Side (1995),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
38,222,3.0,Circle of Friends (1995),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,223,4.0,Clerks (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,223,4.0,Clerks (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91,223,1.5,Clerks (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82,223,4.5,Clerks (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69,223,3.0,Clerks (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66,223,5.0,Clerks (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58,223,4.5,Clerks (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56,223,4.0,Clerks (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,223,5.0,Clerks (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48,223,3.0,Clerks (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,223,5.0,Clerks (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,223,1.0,Clerks (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,223,4.5,Clerks (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,223,5.0,Clerks (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,223,5.0,Clerks (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,223,3.0,Clerks (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,223,3.0,Clerks (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,223,5.0,Clerks (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,224,2.0,Don Juan DeMarco (1995),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
58,224,4.0,Don Juan DeMarco (1995),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
46,224,3.0,Don Juan DeMarco (1995),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
34,224,3.0,Don Juan DeMarco (1995),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
29,224,4.0,Don Juan DeMarco (1995),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
13,225,4.0,Disclosure (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
87,225,3.0,Disclosure (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
58,225,4.0,Disclosure (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
54,225,4.0,Disclosure (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
46,225,1.0,Disclosure (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
38,225,5.0,Disclosure (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32,225,3.0,Disclosure (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
30,225,2.0,Disclosure (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
29,225,3.0,Disclosure (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26,225,3.0,Disclosure (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
53,229,5.0,Death and the Maiden (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
74,229,4.0,Death and the Maiden (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
48,230,3.0,Dolores Claiborne (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
87,230,5.0,Dolores Claiborne (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
58,230,5.0,Dolores Claiborne (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
53,230,5.0,Dolores Claiborne (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8,231,3.0,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93,231,5.0,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91,231,2.0,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84,231,3.0,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69,231,3.0,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68,231,3.0,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64,231,1.0,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61,231,3.0,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58,231,4.0,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,231,5.0,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,231,0.5,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,231,1.0,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,231,1.0,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,231,3.0,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,231,3.0,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,231,3.0,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,231,3.0,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,231,4.5,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,231,2.0,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,231,3.0,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,231,4.0,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,231,3.0,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,231,3.0,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,231,3.0,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,231,4.0,Dumb & Dumber (Dumb and Dumber) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,232,3.0,Eat Drink Man Woman (Yin shi nan nu) (1994),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
95,232,4.0,Eat Drink Man Woman (Yin shi nan nu) (1994),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
66,232,4.0,Eat Drink Man Woman (Yin shi nan nu) (1994),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
53,232,5.0,Eat Drink Man Woman (Yin shi nan nu) (1994),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
48,232,4.0,Eat Drink Man Woman (Yin shi nan nu) (1994),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
46,232,4.0,Eat Drink Man Woman (Yin shi nan nu) (1994),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
43,232,4.0,Eat Drink Man Woman (Yin shi nan nu) (1994),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
29,233,3.0,Exotica (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,233,3.5,Exotica (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46,233,5.0,Exotica (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38,233,4.0,Exotica (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,234,3.0,Exit to Eden (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69,234,1.0,Exit to Eden (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,234,4.0,Exit to Eden (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,235,3.0,Ed Wood (1994),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100,235,4.0,Ed Wood (1994),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
91,235,3.5,Ed Wood (1994),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
88,235,4.0,Ed Wood (1994),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
69,235,2.0,Ed Wood (1994),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58,235,3.5,Ed Wood (1994),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
54,235,3.0,Ed Wood (1994),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
46,235,5.0,Ed Wood (1994),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32,235,3.0,Ed Wood (1994),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
29,235,3.0,Ed Wood (1994),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27,235,3.0,Ed Wood (1994),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23,235,3.0,Ed Wood (1994),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21,235,3.0,Ed Wood (1994),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20,235,3.5,Ed Wood (1994),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8,236,4.0,French Kiss (1995),1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
92,236,3.0,French Kiss (1995),1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
88,236,1.0,French Kiss (1995),1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
87,236,3.0,French Kiss (1995),1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
72,236,4.5,French Kiss (1995),1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
54,236,3.0,French Kiss (1995),1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34,236,4.0,French Kiss (1995),1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13,236,3.0,French Kiss (1995),1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
29,237,4.0,Forget Paris (1995),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
91,237,2.5,Forget Paris (1995),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
68,237,3.0,Forget Paris (1995),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
38,237,5.0,Forget Paris (1995),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34,237,4.0,Forget Paris (1995),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34,239,5.0,"Goofy Movie, A (1995)",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
38,241,2.0,Fluke (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,242,3.0,Farinelli: il castrato (1994),0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15,246,4.0,Hoop Dreams (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,246,4.0,Hoop Dreams (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,246,3.5,Hoop Dreams (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,246,5.0,Hoop Dreams (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,246,4.0,Hoop Dreams (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,246,5.0,Hoop Dreams (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,246,5.0,Hoop Dreams (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,246,3.0,Hoop Dreams (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,246,4.0,Hoop Dreams (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,247,3.0,Heavenly Creatures (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,247,3.5,Heavenly Creatures (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48,247,4.0,Heavenly Creatures (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,248,3.0,Houseguest (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69,248,3.0,Houseguest (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68,248,3.0,Houseguest (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,248,3.0,Houseguest (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,249,5.0,Immortal Beloved (1994),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
54,249,2.0,Immortal Beloved (1994),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
48,249,4.0,Immortal Beloved (1994),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
29,250,3.0,Heavyweights (Heavy Weights) (1995),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,252,2.0,I.Q. (1994),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
91,252,2.5,I.Q. (1994),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
87,252,3.0,I.Q. (1994),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
75,252,3.0,I.Q. (1994),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
69,252,3.0,I.Q. (1994),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
54,252,3.0,I.Q. (1994),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
38,252,2.0,I.Q. (1994),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34,252,4.0,I.Q. (1994),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
14,252,4.0,I.Q. (1994),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,253,4.0,Interview with the Vampire: The Vampire Chronicles (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
93,253,1.0,Interview with the Vampire: The Vampire Chronicles (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91,253,3.0,Interview with the Vampire: The Vampire Chronicles (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90,253,4.5,Interview with the Vampire: The Vampire Chronicles (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
84,253,5.0,Interview with the Vampire: The Vampire Chronicles (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
72,253,3.0,Interview with the Vampire: The Vampire Chronicles (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
69,253,4.0,Interview with the Vampire: The Vampire Chronicles (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
64,253,5.0,Interview with the Vampire: The Vampire Chronicles (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
58,253,5.0,Interview with the Vampire: The Vampire Chronicles (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
52,253,3.0,Interview with the Vampire: The Vampire Chronicles (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
47,253,3.0,Interview with the Vampire: The Vampire Chronicles (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
46,253,3.0,Interview with the Vampire: The Vampire Chronicles (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
35,253,4.5,Interview with the Vampire: The Vampire Chronicles (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
29,253,5.0,Interview with the Vampire: The Vampire Chronicles (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28,253,3.0,Interview with the Vampire: The Vampire Chronicles (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26,253,3.0,Interview with the Vampire: The Vampire Chronicles (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25,253,3.5,Interview with the Vampire: The Vampire Chronicles (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24,253,5.0,Interview with the Vampire: The Vampire Chronicles (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13,253,5.0,Interview with the Vampire: The Vampire Chronicles (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11,253,4.5,Interview with the Vampire: The Vampire Chronicles (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8,253,4.0,Interview with the Vampire: The Vampire Chronicles (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
29,255,3.0,"Jerky Boys, The (1995)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,256,5.0,Junior (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
91,256,1.5,Junior (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
77,256,1.5,Junior (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
68,256,3.0,Junior (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
61,256,0.5,Junior (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60,256,2.0,Junior (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
46,256,2.0,Junior (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29,256,3.0,Junior (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
75,257,3.0,Just Cause (1995),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,260,4.0,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,260,4.0,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,260,4.0,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
96,260,4.0,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91,260,4.5,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,260,3.5,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
88,260,2.5,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86,260,4.5,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80,260,5.0,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78,260,5.0,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77,260,4.5,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
74,260,4.0,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
73,260,3.0,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
69,260,5.0,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
67,260,5.0,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
55,260,5.0,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54,260,4.0,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,260,4.0,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44,260,4.0,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,260,3.5,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,260,4.5,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39,260,5.0,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,260,3.0,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,260,4.0,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
